JV, 7-1-2024,1, customer no call issue calls not number voip able working,The customer did not call and the issue with calls is not resolved. The VoIP is not working.
JV, 7-1-2024,2, ont phone customer service line tici bad jack back working,The ONT phone and customer service line have a bad jack. The TICI is back working.
JV, 7-1-2024,3, replaced equipment customer no phone checked ont frontier needed router,The equipment was replaced but the customer still has no phone. The ONT was checked and a new router from Frontier is needed.
JV, 7-1-2024,4, services working ont router customer port verified tici service phone,Services are working with the ONT router. The customer port was verified and the TICI service phone is operational.
JV, 7-1-2024,5, lines phone get fixed assignment voicemail customer caller tested working,The phone lines need to be fixed. The assignment voicemail was tested and the customer caller is working.
JV, 7-1-2024,6, trouble working customer arrival ticket phone upon tech internet not,There is trouble with the customer's arrival. The ticket for the phone was issued but the tech found the internet is not working.
JV, 7-1-2024,7, drop buried bsw line copper submitted not fiber request working,The drop was buried. The BSW line is copper and the fiber request was submitted but not working.
JV, 7-1-2024,8, eero app customer cx wifi not service router removed tici,The Eero app shows the customer's WiFi is not working. The service router was removed and the TICI was checked.
JV, 7-1-2024,9, cx dt ont phone issue service no not verified called,The CX DT and ONT phone issue were not verified. The service is not working and the customer was called.
JV, 7-1-2024,10, dial tone customer ont phone no line not port jack,The dial tone is not present. The customer's ONT phone line is not working and the port jack needs to be checked.
J3, 7-1-2024,1, port splitter hub customer f1 cx terminal service assigned unplugged,The port splitter hub for the customer F1 CX terminal was assigned but is unplugged.
J3, 7-1-2024,2, drop temp swc submitted ticket cut buried placed service verified,The drop was temporarily removed. The SWC submitted a ticket and the cut was buried. The service was verified.
J3, 7-1-2024,3, customer cx ont fiber service tici working no back not,The customer's CX ONT fiber service is not working. The TICI was checked but the service is not back.
J3, 7-1-2024,4, drop cut fiber new customer replaced buried tici ran aerial,The drop cut the fiber. A new customer replaced the buried TICI and ran an aerial line.
J3, 7-1-2024,5, power supply ont adapter replaced customer service no cx verified,The power supply ONT adapter was replaced. The customer service is not working but the CX was verified.
J3, 7-1-2024,6, no answer access door cbr called knocked left home customer,There was no answer at the access door. The CBR was called and the technician knocked but left the home as the customer was not present.
J3, 7-1-2024,7, ont replaced customer tici verified service working services bad light,The ONT was replaced. The customer TICI was verified and the service is working but the light is bad.
J3, 7-1-2024,8, jumper hub pulled customer found ont service tici light missing,The jumper hub was pulled. The customer found the ONT service but the TICI light is missing.
J3, 7-1-2024,9, ticket tech trouble site working drop ont tici completed cx,The ticket for the tech trouble was issued. The site is working but the drop and ONT TICI were completed by the CX.
J3, 7-1-2024,10, light no hub ont terminal good found cx checked red,The light at the hub is not working. The ONT terminal is good but the CX found the red light.
J0, 7-1-2024,1, stb tv customer working dvr services cx not tici box,The customer's STB TV and DVR services are not working. The CX TICI box needs attention.
J0, 7-1-2024,2, drop fiber pole house customer aerial copper low line hanging,The fiber drop from the pole to the house is hanging low. The customer has an aerial copper line.
J0, 7-1-2024,3, cx ont verified working no service services not issues tici,The CX ONT was verified as working but the services are not. There are issues with the TICI.
J0, 7-1-2024,4, eero customer wifi app ont tici replaced installed working speed,The customer's Eero WiFi app shows the ONT and TICI were replaced and installed. The speed is working.
J0, 7-1-2024,5, customer no service working phone not tici called ont call,The customer has no service. The phone is not working. The TICI was called and the ONT needs a call.
J0, 7-1-2024,6, ont light replaced tici customer power verified working service good,The ONT light was replaced. The TICI and customer power were verified. The service is good and working.
J0, 7-1-2024,7, drop buried ticket temp customer swc submitted request not bsw,The drop was buried. A temporary ticket was submitted by the customer. The SWC request was not fulfilled by the BSW.
J0, 7-1-2024,8, router customer service replaced working ont wifi not nvg internet,The customer's router service was replaced. The ONT WiFi is not working. The NVG internet needs attention.
J0, 7-1-2024,9, dial tone phone no ont customer working verified called assignment,The phone has no dial tone. The ONT and customer were verified. The assignment was called.
J0, 7-1-2024,10, moca adapter customer ont adapters replaced data service tici restored,The MoCA adapter for the customer was replaced. The ONT adapters were restored. The data service and TICI are working.
Q4, 7-1-2024,1, video stb port no verified service services reset customer restored,The video STB port was not verified. The service was reset and the customer was restored.
Q4, 7-1-2024,2, tv not customer box stb get service vms working restored,The customer's TV box is not working. The STB needs service. The VMS was restored.
Q4, 7-1-2024,3, drop buried fiber ticket customer aerial bury tech cx low,The fiber drop was buried. The customer submitted a ticket for aerial bury. The tech found the CX low.
Q4, 7-1-2024,4, dial tone ont phone no jack customer port restored cx,The phone has no dial tone. The ONT phone jack was restored. The customer port was checked by the CX.
Q4, 7-1-2024,5, cx able issues connect intermittent router ont reset checked education,The CX is able to connect but has intermittent issues. The router and ONT were reset and checked for education.
Q4, 7-1-2024,6, ont router customer tested ipc replaced tici vms new services,The customer's ONT router was tested. The IPC was replaced. The TICI and VMS services are new.
Q4, 7-1-2024,7, cx called ont no not tici complete services voice working,The CX called the ONT. The TICI was not completed. The services and voice are working.
Q4, 7-1-2024,8, eero wifi issue customer service installed rg cx home router,The customer's Eero WiFi issue was resolved. The service was installed. The RG and CX home router are working.
Q4, 7-1-2024,9, ok test tv bad replaced boxes ont also tici adapter,The TV test was OK. The bad boxes were replaced. The ONT and TICI adapter were also replaced.
Q4, 7-1-2024,10, customer phone working not no ont rg called services tici,The customer's phone is not working. The ONT and RG were called. The services and TICI need attention.
WN, 7-1-2024,1, cbr no wrong prem left spoke tag maybe dennis btn,The CBR was not working. The prem was left. The tag was spoken to and maybe Dennis BTN needs to be contacted.
WN, 7-1-2024,2, services 14 07 working site tech trouble confirmed complete customers,The services at 14 07 are working. The tech confirmed the trouble was complete for the customers.
