Q4, 10-1-2024,1, drop fiber customer ticket no trouble buried temp ont called,The fiber drop for the customer had no trouble ticket  and the temporary ONT was buried. The customer was called.
Q4, 10-1-2024,2, rg services moved voip back bad swapped 16 tici customer,The RG services moved back to VOIP. The bad unit was swapped with 16 TICI for the customer.
Q4, 10-1-2024,3, cx ont good light issues test tici phone no tested,The customer's ONT light issues were good. The phone was tested with TICI  but no issues were found.
Q4, 10-1-2024,4, jack phone iw ont one tone working wire cx dial,The phone jack for the IW ONT had a working tone wire. The customer's dial was checked.
Q4, 10-1-2024,5, stb service customer replaced verified working tici not tested restored,The customer's STB service was replaced and verified to be working  but TICI was not tested. The service was restored.
Q4, 10-1-2024,6, eero customer router back not app ont installed services nvg,The customer's Eero router was not working. The app and ONT were installed and services were checked with NVG.
Q4, 10-1-2024,7, tv new pole customer cable low hanging drop copper line,The new TV pole for the customer had low-hanging cable and a copper drop line.
Q4, 10-1-2024,8, mr needed not customer wifi tech home tici educated upgrade,Mr. did not need WiFi. The tech educated the customer on a home upgrade with TICI.
Q4, 10-1-2024,9, splitter ont found working customers bad services replaced dt equipment,The splitter for the ONT was found to be working  but the customer's bad services were replaced with DT equipment.
Q4, 10-1-2024,10, sub router nvg customer working elderly data vms service new,The elderly customer's NVG sub-router was working  and VMS service data was verified as new.
JV, 10-1-2024,1, eeros rg face going customer not set wifi cleaning connected,The customer's Eero and RG face were going. The WiFi was not set  but cleaning was connected.
JV, 10-1-2024,2, eero customer wifi new installed ont tici devices replaced connect,The customer's new Eero WiFi was installed. The ONT was connected with TICI  and devices were replaced.
JV, 10-1-2024,3, customer working service not voip line call called test trouble,The customer's VOIP service was not working. The line call was tested  and trouble was called.
JV, 10-1-2024,4, ont replaced voice tici checked port verified data light working,The ONT voice service was replaced and TICI was checked. The data light and port were verified.
JV, 10-1-2024,5, router working cust customer new not services bad vms replaced,The customer's router was working  but the new service was not. The VMS was replaced.
JV, 10-1-2024,6, cx ont issue working no dt service called not services,The customer's ONT issue was working  but no DT service was found. Calls were made for services.
JV, 10-1-2024,7, dial tone ont phone no customer working verified nid good,The customer's phone had no dial tone. The ONT was verified as good  and the NID was working.
JV, 10-1-2024,8, drop buried customer ticket fiber house pole aerial copper temp,The fiber drop for the customer's ticket was buried at the house pole  and the aerial copper line was temporarily installed.
JV, 10-1-2024,9, phone plugged port working customer back jack ont line service,The customer's phone was plugged into the port. The jack ONT and line service were working.
JV, 10-1-2024,10, no answer cbr access door outside called one call home,There was no answer at the CBR door. The customer was called but no one answered at home.
J3, 10-1-2024,1, light no ont hub terminal good red found port went,The ONT hub terminal light was good  but a red port was found and went off.
J3, 10-1-2024,2, jumper hub pulled found ont customer tici light service assigned,The jumper hub was pulled and found. The customer's TICI light service was assigned.
J3, 10-1-2024,3, drop cut fiber new aerial customer terminal ran buried pole,The fiber drop was cut and a new aerial terminal was installed for the customer. The pole was buried.
J3, 10-1-2024,4, cx ont service services verified restored working back tici drop,The customer's ONT service was restored. Services were verified as working with TICI.
J3, 10-1-2024,5, customer ont tici service working hub fiber not port splitter,The customer's ONT service was working  but the fiber port splitter was not connected.
J3, 10-1-2024,6, power supply ont customer replaced no service adapter outlet working,The power supply for the customer's ONT was replaced. No service adapter was working in the outlet.
J3, 10-1-2024,7, ont replaced customer services working tici verified bad psu service,The customer's ONT was replaced. Services were working and TICI verified the bad PSU service.
J3, 10-1-2024,8, no access answer door cbr home called call customer left, no access answer door cbr home called call customer left
J3, 10-1-2024,9, trouble ticket tech site ont completed working drop tici fiber,The trouble ticket for the ONT was completed on site by the technician. The fiber drop was working with TICI.
J3, 10-1-2024,10, drop temp cut submitted swc ticket buried placed request tici,The temporary fiber drop was cut. The SWC ticket was submitted and buried  with a request placed for TICI.
J7, 10-1-2024,1, moca adapter replaced ont service customer tici working restored router,The MOCA adapter was replaced  and the customer's ONT service was restored and verified using TICI. The router is working.
J7, 10-1-2024,2, cx ont router no service working verified data services back,The customer's ONT router service was verified  but data services were not working.
J7, 10-1-2024,3, customer trouble tech ticket service router ont site completed tici,The technician completed the trouble ticket for the customer's router and ONT service on-site using TICI.
J7, 10-1-2024,4, eero customer ont service app tici not working replaced plugged,The customer's Eero service app was not working. The ONT was replaced and plugged in using TICI.
J7, 10-1-2024,5, services working customer verified router ont replaced tici bad trouble,The services were working for the customer. The router and ONT were replaced after verifying the issue using TICI.
J7, 10-1-2024,6, dial tone ont no customer phone working worked voice calls,The customer's phone had no dial tone  but the voice calls were working on the ONT.
J7, 10-1-2024,7, no phone called voice assignment working dt voip ont customer,The phone call assignment for the customer’s VOIP DT was working with the ONT.
J7, 10-1-2024,8, cust router ont service data tici upon verified arrival no,The customer's router service and data were verified upon arrival. The ONT service was not working.
J7, 10-1-2024,9, ont replaced service light tici port customer router ethernet good,The ONT was replaced  and the light and port were verified using TICI. The customer's router and Ethernet were good.
