J3 ,8/1/2024,1,terminal port light hub no drop customer service ont good,The terminal port and light on the hub showed no drop. The customer's service and ONT were working well.
J3 ,8/1/2024,2,drop cut temp buried customer tici service submitted new placed,A temporary drop was cut and buried. The customer's TICI service request was submitted and a new one was placed.
J3 ,8/1/2024,3,ticket trouble tech site ont working drop completed complete fiber,A trouble ticket was created. The technician went to the site  and the ONT and drop were working. The fiber service was completed.
J3 ,8/1/2024,4,power ont supply customer replaced adapter working service outlet restored,The power supply for the ONT was replaced. The customer's service and adapter were working  and the outlet was restored.
J3 ,8/1/2024,5,jumper hub pulled found light customer service tici ont no,The jumper hub was pulled  and the light was found. The customer's service and ONT showed no TICI issues.
J3 ,8/1/2024,6,no answer access door cbr called knocked home call left,There was no answer at the door. The technician called and knocked  but no one was home. A call was left.
J3 ,8/1/2024,7,ont light customer replaced tici verified service working 15 services,The ONT light was replaced  and the TICI verified the service as working. The customer had 15 services operational.
J3 ,8/1/2024,8,cx ont service light verified back drop services tici working,The CX ONT service light was verified. The back drop and services were working as confirmed by TICI.
J3 ,8/1/2024,9,customer ont fiber service tici working drop new replaced verified,The customer's ONT fiber service was working. The drop was replaced with a new one  and TICI verified it.
J3 ,8/1/2024,10,  splitter hub customer xpon ont assigned service light changed tici,The splitter hub and XPON ONT were assigned to the customer. The service light was changed  and TICI confirmed it.
J7 ,8/1/2024,1,customer service working ont tici services not no verified rg,The customer's service was working. The ONT and TICI services showed no issues with the RG.
J7 ,8/1/2024,2,cx service ont verified working services no tici back phone,The CX service on the ONT was verified as working. There were no issues with TICI  but the back phone service was down.
J7 ,8/1/2024,3,moca adapter replaced ont customer tici service no working verified,The MoCA adapter was replaced. The customer's ONT service was verified by TICI and was working.
J7 ,8/1/2024,4,dial tone customer ont phone no working services calls cx,The customer had no dial tone on their phone. The ONT and services were working  but calls were not going through CX.
J7 ,8/1/2024,5,port ont ethernet bounced service data plugged verified customer tici,The port and ethernet on the ONT were checked. The service data was plugged in and verified by TICI for the customer.
J7 ,8/1/2024,6,phone no customer called answer voice call outage working voip,The customer called about no phone service. The voice call outage was working on VoIP.
J7 ,8/1/2024,7,power supply ont replaced customer services tici eero cord working,The power supply for the ONT was replaced. The customer's services were working  and the TICI verified it. The Eero cord was operational.
J7 ,8/1/2024,8,ont light hub customer tici splitter replaced verified bad working,The ONT light and hub were checked. The TICI verified the splitter as bad  but the service was working for the customer.
J7 ,8/1/2024,9,router customer replaced service working ont bad services verified internet,The customer's router and ONT were replaced. The services were working  and the internet was verified.
J7 ,8/1/2024,10,  eero customer ont tici working service replaced app not services,The Eero service was checked. The ONT and TICI verified it as working  but the app showed no service.
J0 ,8/1/2024,1,tone dial no phone customer working ont not call jack,The customer's phone had no dial tone. The ONT was working  but the call could not be made to the jack.
J0 ,8/1/2024,2,ont replaced service customer light tici verified hub working power,The ONT service was replaced. The customer's light and TICI readings were verified  and the hub was working with power.
J0 ,8/1/2024,3,no answer door access cbr called left knocked home call,There was no answer at the door. The technician called and knocked  but no one was home.
